dialog_node,node_detail,text,parent,condition
232,0_1,"개인정보변경' 페이지 이동 후<br>맨 하단 '동원 임직원정보 입력' 란의 소속사를 선택하시고, 사번까지 입력하신 후 [임직원 인증] 버튼을 누르시면 완료됩니다.",default,END
233,0,"고객님~ 걱정마세요!<br>현재 쎈쿡에 사용중인 용기는 식품위생법상 적합한 용기로, 식품에 일반적으로 많이 사용되는 폴리프로필렌(PP) 재질을 사용하고 있습니다.",default,seq
233,0_0,더불어 주기적으로 안전성 분석을 하고 있지요<br>환경 호르몬이 검출되지 않으니 걱정말고 쎈쿡 많이~ 사랑해주세요♡,default,END
234,0,고객님~ 리챔을 개봉하였는데도 내용물이 잘 나오지 않는 경우가 있으시죠?<br>돼지고기의 기름성분이 캔 안쪽 바닥 면과 붙어있는 경우에 그럴 수 있습니다.,default,seq
234,0_0,미지근한 물에 잠깐 넣어둔 후 꺼내시거나 캔의 대각선 모서리부분을 힘으로 살짝 눌러주신 후 꺼내시면 보다 쉽게 이용하실 수 있답니다~,default,END
235,0,"고객님 <font style=""color:gold"">골드</font> 등급은<br> 최근 3개월 기준<br> 구매금액 3만원 이상 10만원 미만이신 고객님들이 해당됩니다.",default,END
236,0,"고객님 <font style=""color:blue"">VIP</font> 등급은<br> 최근 3개월 기준<br> 구매금액 10만원 이상 30만원 미만이신 고객님들이 해당됩니다.",default,seq
236,0_0,"<font style=\""color:blue\"">VIP</font> 등급 회원님만을 위한 혜택으로<br>1) 밴드/쿨밴드 장바구니 2천원 할인쿠폰 2장<br>2) 동원제품 장바구니 15% 할인쿠폰 1장<br>총 3장의 쿠폰 혜택을 매월 드립니다♡",default,seq
236,0_0,"더욱 자세한 사항을 원하시면 아래의 버튼을 클릭하세요!<br> 동원몰 회원혜택에 대한 상세 안내페이지로 이동합니다.<br><br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/benefit/member.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">등급별 회원혜택 보러가기</button></a>",default,END
237,0,"고객님 <font style=""color:black"">패밀리</font> 등급은<br> 최근 3개월 기준<br> 구매금액 3만원 미만이신 고객님들이 해당됩니다.",default,END
238,0,고객님 대량구매 원하시나요?<br> 천지인 선물세트 대량구매 상담은<br> 02-589-3944 로 문의해주세요<br> 감사합니다!,default,END
239,0,동원몰 회원가입 어렵지 않아요~,default,seq
239,0_0,"① 홈페이지 상단의 회원가입을 클릭하시거나 아래의 버튼을 클릭하세요!<br> 회원가입 페이지로 이동합니다.<br><br><a href=\""javascript:window.parent.postMessage('https://www.dongwonmall.com/member/join/step1.do','*')\""><button class=\""ext_btn\"" type=\""button\"">동원몰 회원가입 하러가기</button></a>",default,seq
239,0_1,"② 본인인증이 필요합니다.<br>본인 명의의 휴대폰 인증을 해주세요.<br>※ 14세 이상 19세 미만의 청소년은 동원몰 회원에 가입할 수 있으나, 상거래 활동과 혜택을 받을 수 없습니다. 단, 14세 미만의 아동은 동원몰에 가입할 수 없습니다.<br><br>③ 연락처, 메일, 주소 등 정보를 입력해주세요. 동원몰에서 쇼핑하실 때 꼭 필요한 정보이니 정확하게 입력 부탁드립니다.<br><br>④ 정보 입력을 마치셨으면 약관과 선택항목에 동의해주세요.<br><br>⑤ 가입완료!!!<br>어떠세요? 정말 간단하죠~<br>이렇게 회원가입을 마치시면 고객님도 동원몰 가족♡",default,seq
239,0_2,"지금 바로 가입하시겠어요?<br><button class=\""dial_btn f\"">네</button>\n<button class=\""dial_btn\"">아니오</button>",default,YNO
239,0_2-Y,"역시 현명한 선택!<br> 맛있고 건강한 동원몰과 오래오래 함께해요~<br> 아래의 버튼을 클릭하시면 회원가입 페이지로 연결됩니다.<br><br><a href=\""javascript:window.parent.postMessage('https://www.dongwonmall.com/member/join/step1.do','*')\""><button class=\""ext_btn\"" type=\""button\"">동원몰 회원가입 하러가기</button></a>",default,END
239,0_2-A,회원이시군요! 감사합니다.<br>앞으로도 동원몰 많이 사랑해주세요~,default,END
239,0_2-B,"정말요? 동원몰 회원님들께 드리는 혜택이 정말 많은데! 아쉽네요...<br>신규회원님께는 쇼핑지원금 2천원 + 동원상품 10% 할인쿠폰을 드리구요~ <br>첫 구매하시면 10% 할인 슈퍼쿠폰을 또 드려요~ <br>다시 한 번 생각해보시면 어떨까요? ^_^<br><button class=\""dial_btn f\"">가입할래요</button>\n<button class=\""dial_btn\"">가입 안할래요</button>",default,YNO
239,0_2-B-Y,,default,seq
239,0_2-B-Y_0,"역시 현명한 선택!<br> 맛있고 건강한 동원몰과 오래오래 함께해요~<br> 아래의 버튼을 클릭하시면 회원가입 페이지로 연결됩니다.<br><br><a href=\""javascript:window.parent.postMessage('https://www.dongwonmall.com/member/join/step1.do','*')\""><button class=\""ext_btn\"" type=\""button\"">동원몰 회원가입 하러가기</button></a>",default,END
239,0_2-B-N,아쉽지만 알겠습니다.<br>다른 도움이 필요하시다면 저에게 말씀해주세요~,default,END
239,0_2-B-O,다른 도움이 필요하신가요? 저에게 질문해주세요!,default,BACK
239,0_2-O,다른 도움이 필요하신가요? 저에게 질문해주세요!,default,BACK
240,0,고객님~ 제품의 표면에 하얀 가루가 붙어있는 경우는 제품 원료인 고구마의 당분성분이 수분제거로 인해 외부로 용출되는 자연적인 현상이므로 걱정하지 마세요^_^<br>간혹 검은 점 등을 발견하실 수도 있지만 이는 고구마 표피층 또는 섬유질 조직이랍니다.<br>안심하시고! 드셔도 됩니다~,default,seq
240,0_0,"다만,  포장이 훼손되거나 파손이 있는 경우 제품의 변질이 있을 수 있으므로 취식하지 마시고 구입처 또는 제조원에 문의하시기 바랍니다.<br>일체의 첨가물이나 보존료 없이 국산 고구마 100%만을 사용하여 만든 제품이므로 개봉 후 곰팡이가 발생할 수도 있습니다.",default,END
241,0,가짜 백수오 논란에 고객님 걱정이 많으실 것 같아요~<br>동원 천지인 '홍삼이 들어가 건강한 백수오' 제품에 들어가는 백수오 복합농축액은 경북 영주에서 재배가 되고 있는 백수오를 주원료로 사용하고 있습니다.,default,seq
241,0_0,백수오 진위여부를 확인하기 위해 2014년 10월에 고시된 식품의약품안전처 고시 제2014-173호의 백수오 확인시험에 따라 Solgent 업체를 통해 실험을 진행하였고 그 결과 백수오 복합농축액의 원료는 유사원료인 이엽우피소가 아니라 백수오로 확인되었습니다.<br>따라서 안심하시고! 이용하셔도 됩니다 ^_^,default,END
242,0,"고객님 1~3만원 미만 추천 선물세트입니다!<br>아래의 버튼을 누르시면 행사 페이지로 이동합니다!<a href='javascript:window.parent.postMessage(""http://www.dongwonmall.com/display/plan.do?seq=00000001600#planshopList2"",""*"")'><button class=""ext_btn"" type=""button"">1~3만원 미만 추천 선물세트 보러 가기!</button>",default,END
243,0,"등푸른생선(참치, 고등어, 꽁치 등)은 고단백 식품으로 DHA, EPA 등의 오메가 지방산이 다량 함유되어 혈액순환 개선효과와 어린이 두뇌발달에 도움을 주고, 비타민과 셀레늄 함량이 높아 어린이 성장발달에 중요한 식재료랍니다!",default,seq
243,0_0,"다만, 메틸수은 함량이 높은 생선을 임신 중에 너무 많이 섭취하게 되면 태아의 신경계발달에 영향을 줄 가능성에 대한 연구자료로 인해 생선의 섭취를 주의해야 한다는 내용이 이슈가 되었습니다.<br>고객님께서 궁금해하시는 참치통조림(가다랑어)의 메틸수은 함량은 고등어, 꽁치, 광어, 명태 등의 일반어류와 같이 메틸수은 함량이 낮은 수준이죠~",default,seq
243,0_1,2015년 2월 식품의약품안전처에서는 임신 기간 중 참치통조림 및 일반어류는 일주일에 400g이하 섭취가 적당하다고 권고하였답니다!<br>동원참치 적정량 섭취하셔서 우리 아이 건강하고 튼튼하게 키우자구요♡,default,END
244,0,"고객님 3~5만원 미만 추천 선물세트입니다!<br>아래의 버튼을 누르시면 행사 페이지로 이동합니다!<a href='javascript:window.parent.postMessage(""http://www.dongwonmall.com/display/plan.do?seq=00000001600#planshopList3"",""*"")'><button class=""ext_btn"" type=""button"">3~5만원 미만 추천 선물세트 보러 가기!</button>",default,END
245,0,"고객님 5만원 이상 추천 선물세트입니다!<br>아래의 버튼을 누르시면 행사 페이지로 이동합니다!<a href='javascript:window.parent.postMessage(""http://www.dongwonmall.com/display/plan.do?seq=00000001600#planshopList3"",""*"")'><button class=""ext_btn"" type=""button"">5만원 이상 추천 선물세트 보러 가기!</button>",default,END
246,0,"홍삼은 성인 뿐 아니라 어린이의 면역력 증진과 원기회복에 도움을 줍니다^ㅇ^<br>아무것도 넣지 않고 뿌리 삼을 100% 그대로 달여 만든 순수 홍삼은 생후 12개월 이후부터 섭취할 수 있으며, 가공한 홍삼제품은 소화기관이 발달하는 생후 24개월 이후부터 섭취하는 것이 좋습니다.",default,END
247,0,"고객님 <font style=""color:gold"">골드</font> 등급은<br> 최근 3개월 기준<br> 구매금액 3만원 이상 10만원 미만이신 고객님들이 해당됩니다.",default,seq
247,0_0,"<font style=\""color:gold\"">골드</font> 등급 회원님만을 위한 혜택으로<br>1) 밴드/쿨밴드 장바구니 2천원 할인쿠폰 1장<br>2) 동원제품 장바구니 15% 할인쿠폰 1장<br>2장의 쿠폰 혜택을 매월 드립니다♡",default,seq
247,0_1,"더욱 자세한 사항을 원하시면 아래의 버튼을 클릭하세요!<br> 동원몰 회원혜택에 대한 상세 안내페이지로 이동합니다.<br><br><a href='javascript:window.parent.postMessage(\""http://www.dongwonmall.com/benefit/member.do\"",\""*\"")'>\n<button class=\""ext_btn\"" type=\""button\"">등급별 회원혜택 보러가기</button></a>",default,END
248,0,"정말요? 동원몰 회원님들께 드리는 혜택이 정말 많은데! 아쉽네요...<br>신규회원님께는 쇼핑지원금 2천원 + 동원상품 10% 할인쿠폰을 드리구요~ <br>첫 구매하시면 10% 할인 슈퍼쿠폰을 또 드려요~ <br>다시 한 번 생각해보시면 어떨까요? ^_^<br><button class=""dial_btn f"">가입할래요</button>
<button class=""dial_btn"">가입 안할래요</button>",default,END
249,0,고객님 오늘 화나는 일이라도 있으셨어요? <br>제가 도와드릴 수 있는 일이라면 최선을 다해 도와드릴게요~ 화 푸세요~,default,END
249,0,고객님 그렇게 말씀하시니 너무 무서워요~ <br>우리 서로 예쁜 말만 사용하면 어떨까요?,default,END
250,0,회원이시군요! 감사합니다.<br>앞으로도 동원몰 많이 사랑해주세요~,default,END
250,0,회원이시군요! 감사합니다.<br>앞으로도 동원몰 많이 사랑해주세요~,default,END
